순위,등록번호,상호,시공능력평가액(천원),
"475","113462","(주)베스트디지탈","  14,736,900"
"476","140024","(주)정강통신","  14,733,200"
"477","201153","(주)일신전업","  14,733,200"
"478","430194","(주)대원","  14,729,900"
"479","112937","(주)성진정보통신","  14,729,600"
"480","310449","(주)서왕이노베이션","  14,727,800"
"481","202005","주식회사 새움","  14,691,900"
"482","150075","야베스정보통신(주)","  14,679,700"
"483","201503","(주)라인테크놀로지","  14,664,500"
"484","130189","마이크로닉시스템(주)","  14,621,200"
"485","120165","갑을통신(주)","  14,602,400"
"486","311623","주식회사 이건전기통신","  14,595,200"
"487","140008","(주)광영이엠씨","  14,547,700"
"488","610464","주식회사 디엑스다온","  14,543,300"
"489","112153","주식회사 폴라리스에이아이 (Polaris AI Corp.)","  14,514,900"
"490","320182","(주)엠에스시스템","  14,496,900"
"491","113097","엘에스사우타(주)","  14,445,800"
"492","630140","(주)시스젠","  14,440,800"
"493","111065","(주)한일디엔에스","  14,428,600"
"494","310251","(주)선인프라","  14,412,400"
"495","201252","주식회사 이앤엠테크","  14,381,900"
"496","110100","(주)세웅정보통신","  14,377,700"
"497","410077","지에이치정보통신(주)","  14,375,900"
"498","200451","(주)제이피파워정보통신","  14,354,100"
"499","112085","이앤씨텔레콤(주)","  14,352,800"
"500","113109","(주)서울영상테크","  14,302,500"
"501","203540","주식회사 엠키스코어(MKIS CORE Co., Ltd.)","  14,274,900"
"502","111478","(주)삼영기업","  14,229,200"
"503","510401","태인텔레콤 주식회사","  14,228,300"
"504","150116","(합자)삼우전자통신","  14,200,000"
"505","113197","아시아나아이디티(주)","  14,190,200"
"506","150241","(주)유니온테크","  14,186,800"
"507","150326","주식회사 아이티센글로벌 (ITCENGLOBAL CO.,LTD.)","  14,162,900"
"508","110601","(주)모빌텍","  14,148,600"
"509","201296","주식회사 유니와이드","  14,116,600"
"510","120070","(주)경남개발","  14,103,300"
"511","112646","아산정보통신(주)","  14,100,100"
"512","111029","(주)넥스챌","  14,091,800"
"513","130092","통우통신","  14,083,200"
"514","110505","대신엔에스(주)","  14,054,800"
"515","311648","(주)경동나비엔","  14,053,700"
"516","330066","(주)한솔텔레콤","  14,036,100"
"517","150157","(주)건호정보통신","  14,035,900"
"518","202270","주식회사 엠폴","  14,030,200"
"519","310727","(주)동인시스템","  14,009,900"
"520","110886","빛샘전자(주)","  13,985,300"
"521","201819","(주)신화시스템","  13,971,400"
"522","110020","주식회사 광문정보통신","  13,967,100"
"523","510354","(주)제이솔루션","  13,937,200"
"524","200356","(주)제이에프텍","  13,934,400"
"525","120047","(주)하나로정보통신","  13,928,200"
"526","200670","(주)사운드솔루션","  13,914,000"
"527","202193","(주)에이치앤아이씨","  13,909,300"
"528","630022","유한회사 동방이노베이션","  13,897,000"
"529","630096","주식회사 나노정보통신","  13,887,200"
"530","201751","(주)어니언소프트웨어","  13,848,300"
"531","540391","주식회사 서원이앤지","  13,823,900"
"532","203220","주식회사 투비콤","  13,817,400"
"533","150304","(주)다온네트웍스","  13,817,100"
"534","120199","보고이앤티 주식회사","  13,802,500"
"535","110145","(주)동양네트워크","  13,800,400"
