대분류,중분류,순위,상호,대표자,소재지,등록번호,시공능력평가액,공사실적평가액,경영평가액,기술능력평가액,신인도평가액,건설공사실적,기술자수
기계설비,기계설비·가스공사업,1,(주)가가건설,이경화,강원,강원2000-12-08,1687,485,834,333,34,951,2
기계설비,기계설비·가스공사업,2,(주)가가설비,이성주,서울,용산2021-10-01,2421,303,1820,297,0,434,2
기계설비,기계설비·가스공사업,3,(주)가가이엔지,"김호협, 장광회",부산,부산남구2011-10-01,2076,255,1445,357,18,703,2
기계설비,기계설비·가스공사업,4,(주)가경코스모,조문희,서울,송파-12-10-05,5389,287,1723,3357,20,408,16
기계설비,기계설비·가스공사업,5,(주)가나,이명화,강원,강릉21-10-01호,1000,346,272,380,0,614,3
기계설비,기계설비·가스공사업,6,(주)가나건설산업,조덕연,경기,강남-01-12-16,5726,2398,2593,493,239,4409,3
기계설비,기계설비·가스공사업,7,(주)가나공영,곽영단,울산,울산울주2017-10-32,9412,4332,2727,2166,185,4617,12
기계설비,기계설비·가스공사업,8,가나기업(주),이정인,전북,광주북-2006-27-01-2,2629,349,1361,893,24,440,6
기계설비,기계설비·가스공사업,9,(주)가나엔지니어링,이계난,경기,평택10-10-2,2948,401,1230,1287,28,780,8
기계설비,기계설비·가스공사업,10,가나용역(주),한대승,울산,울산중구2022-파-2,1057,282,477,297,0,445,2
기계설비,기계설비·가스공사업,11,(유)가나이엔씨,기경근,전북,전북전주2020-10-1,1427,512,595,320,0,710,2
기계설비,기계설비·가스공사업,12,(주)가나이엔지,방화숙,충남,충남천안-2019-10-14,1153,132,717,297,5,295,2
기계설비,기계설비·가스공사업,13,(주)가나이엠티,"이기재, 손미자",경기,성남-2002-12-2,3276,1067,1059,1041,106,1513,7
기계설비,기계설비·가스공사업,14,(주)가나테크,김수동,경남,창원의창2021-10-04,1114,174,641,297,0,358,2
기계설비,기계설비·가스공사업,15,(주)가덕,조찬웅,전북,전북익산2000-1-81,5264,1072,3328,755,107,1682,5
기계설비,기계설비·가스공사업,16,(주)가덕건설산업,김창현,대전,대전대덕-2000-12-5,3235,1188,1399,528,118,1245,3
기계설비,기계설비·가스공사업,17,(주)가람,강수민,인천,인천서구2020-10-06,1328,168,713,446,0,26,3
기계설비,기계설비·가스공사업,18,(주)가람,김정호,울산,울산남구2012-10-05,3346,1833,741,640,131,2148,4
기계설비,기계설비·가스공사업,19,(주)가람건설,윤현권,광주,광주광산2010-10-03,1403,783,116,448,55,584,3
기계설비,기계설비·가스공사업,20,(주)가람건영,서성원,인천,인천부평구2003-12-01,1576,483,584,424,82,900,2
기계설비,기계설비·가스공사업,21,가람누리,박도원,경기,포천20-10-01,1255,361,589,303,0,673,2
기계설비,기계설비·가스공사업,22,(유)가람산업개발,이화승,전북,전북전주2004-12-2,2348,792,1139,336,79,1282,2
기계설비,기계설비·가스공사업,23,(주)가람씨앤에이,임소영,서울,은평-2019-10-1,1572,760,333,446,32,338,3
기계설비,기계설비·가스공사업,24,가람엔지니어링(유),최재호,대전,대전-94-12-13,15865,4813,9159,1410,482,8639,9
기계설비,기계설비·가스공사업,25,(주)가람이엔씨,유인상,인천,인천남동09-10-08,1746,782,439,468,55,665,3
기계설비,기계설비·가스공사업,26,(주)가람이엔지,서해석,경기,하남2019-10-01,3214,1500,1350,297,64,2600,2
기계설비,기계설비·가스공사업,27,(주)가람이엔지,이수진,충남,충남아산-2018-10-07,8271,6371,1329,297,273,10271,2
기계설비,기계설비·가스공사업,28,(주)가람테크,안형우,부산,부산강서2019-10-01,490,147,160,175,6,465,2
기계설비,기계설비·가스공사업,29,가람환경(주),서민아,강원,원주2020-10-02호,716,44,365,306,0,20,2
기계설비,기계설비·가스공사업,30,(유)가림엔지니어링,문상호,전북,전북전주2006-27-1-1,5563,1422,3147,893,101,1813,6
기계설비,기계설비·가스공사업,31,(주)가림이엔지,이소근,인천,인천서구2009-10-06,876,236,277,345,16,630,2
기계설비,기계설비·가스공사업,32,(주)가보건설,김응진,대전,대전동구-2023-21-07,3457,445,2259,752,0,818,5
기계설비,기계설비·가스공사업,33,(주)가스로드,길영만,대전,인천동구2005-27-01-01,4585,1486,2248,744,106,1610,5
기계설비,기계설비·가스공사업,34,(주)가스엔,강현호,경북,경북상주2020-23-01,249,106,58,83,0,115,3
기계설비,기계설비·가스공사업,35,(주)가스올테크,배성문,경북,경북포항2020-23-01,2173,807,765,600,0,1662,4
기계설비,기계설비·가스공사업,36,가스웨이텍(주),김형택,경기,부천17-23-4,1265,272,386,595,11,192,4
기계설비,기계설비·가스공사업,37,(주)가스쟁이,이후락,인천,인천남동16-23-01,3226,690,1910,595,29,473,4
기계설비,기계설비·가스공사업,38,가스켐테크놀로지(주),조창현,충남,충남천안10-23-01,420,258,14,129,18,32,3
기계설비,기계설비·가스공사업,39,가스코리아(주),이영헌,전남,광양2013-23-01,1802,574,523,663,41,1410,4
기계설비,기계설비·가스공사업,40,가스텍(주),도기영,경기,부천-2000-27-(1종)-12,3520,871,1817,744,87,1353,5
기계설비,기계설비·가스공사업,41,(주)가스텍이엔지,한만규,경기,수원2016-23-01,1825,771,574,446,33,814,3
기계설비,기계설비·가스공사업,42,가스파워(주),김병석,서울,금천-19-10-06,2208,510,1059,617,21,723,4
기계설비,기계설비·가스공사업,43,(주)가야기술,모희종,경남,부산사상 08-10-02,2352,919,746,620,65,1287,4
기계설비,기계설비·가스공사업,44,(주)가야산업개발,김혜주,부산,부산진 2020-10-01,1509,212,829,458,9,205,3
기계설비,기계설비·가스공사업,45,(주)가야산업개발,손기철,대구,수성구 2009-12-03,3167,664,1860,595,47,1013,4
기계설비,기계설비·가스공사업,46,(주)가야선광,김윤정,울산,창원의창 2012-10-03,1478,163,982,320,11,425,2
기계설비,기계설비·가스공사업,47,(주)가야외장,김말순,경북,이천21-10-04,453,50,254,148,0,0,1
기계설비,기계설비·가스공사업,48,(유)가야이엔지,박언수,전북,전북전주2014-10-7,2761,1732,524,380,124,2815,2
기계설비,기계설비·가스공사업,49,(주)가야환경,김철호,경기,안성2009-10-1,14988,9465,2297,2549,676,16773,11
기계설비,기계설비·가스공사업,50,(주)가온,최이안,충남,충남태안2025-13-01,420,0,120,300,0,0,2
기계설비,기계설비·가스공사업,51,가온기업(주),이재학,부산,부산강서2015-10-05,3783,1078,2361,297,46,794,2
기계설비,기계설비·가스공사업,52,(주)가온비엔텍,문태영,대전,대전대덕-17-10-04,5154,1500,2673,915,64,2492,6
기계설비,기계설비·가스공사업,53,(주)가온에너지,김찬규,서울,종로-24-파-01,850,322,227,300,0,461,3
기계설비,기계설비·가스공사업,54,(주)가온이앤아이,강영준,경기,인천부평구2022-13-05,3157,1856,854,446,0,3129,3
기계설비,기계설비·가스공사업,55,(주)가온이앤아이,윤동식,경기,안양-21-10-02,7691,2819,4161,710,0,5411,3
기계설비,기계설비·가스공사업,56,(주)가온이엔지,김명님,광주,광주북-24-파-05,677,27,307,342,0,39,2
기계설비,기계설비·가스공사업,57,(주)가온이엔지,김경수,경기,충남천안-01-27-6,2102,636,658,744,63,1039,5
기계설비,기계설비·가스공사업,58,(주)가온이엔지,박인희,전남,전남화순2019-10-02,2157,1113,698,297,47,1371,2
기계설비,기계설비·가스공사업,59,(주)가온테크,박홍용,전북,전북완주-2024-파-01호,1119,524,297,297,0,749,2
기계설비,기계설비·가스공사업,60,(주)가온테크,최진욱,전남,전남장성2018-10-02,848,126,419,297,5,138,2
기계설비,기계설비·가스공사업,61,(주)가온텍,김병희,인천,인천남동20-10-06,1796,125,465,1205,0,201,7
기계설비,기계설비·가스공사업,62,(주)가온티엔씨,황성원,울산,울산울주2014-10-13,1244,444,470,297,31,754,2
기계설비,기계설비·가스공사업,63,가온플랜트(주),박도진,경북,경북경주2017-10-01,17998,4821,5616,7348,212,8518,50
기계설비,기계설비·가스공사업,64,가와종합건설(주),장동식,서울,종로-20-27-1-7,9969,4303,4342,893,430,5926,6
기계설비,기계설비·가스공사업,65,가원엔지니어링(주),홍광택,제주,제주 제주2017-23-01,1323,218,499,595,9,262,4
기계설비,기계설비·가스공사업,66,(주)가원이앤씨,진석원,부산,부산동래2017-10-1,714,67,315,328,2,87,2
기계설비,기계설비·가스공사업,67,(주)가은이엔지,김석진,대구,대구 남구2012-10-02,3536,725,1904,855,51,1051,5
기계설비,기계설비·가스공사업,68,(주)가이아플러스,양종인,충북,동구-2002-12-2,1658,341,985,297,34,630,2
기계설비,기계설비·가스공사업,69,(주)가인건설,주길식,경남,창원진해2024-파-01,2961,265,1591,1104,0,378,7
기계설비,기계설비·가스공사업,70,(주)가인엔지니어링,"이진규, 이문식",인천,인천남구2012-23-1,1127,273,387,446,19,174,3
기계설비,기계설비·가스공사업,71,(주)가인이앤씨,김현국,서울,성동23-파-02,3126,989,1541,595,0,1728,4
기계설비,기계설비·가스공사업,72,(주)가인지엔티,김낙종,경기,안양-13-10-02,4840,767,3183,834,55,2052,4
기계설비,기계설비·가스공사업,73,가인테크(주),김의래,충남,충남당진-2015-10-05,1966,451,1192,303,19,276,2
기계설비,기계설비·가스공사업,74,(주)가전각색,김윤기,서울,강남-22-파-07,264,167,14,83,0,494,2
기계설비,기계설비·가스공사업,75,가진기업(주),유효숙,서울,서초-99-12-16,13,8,0,4,0,0,3
기계설비,기계설비·가스공사업,76,(주)가진엔지니어링,박종호,경기,강남-01-12-9,6883,3335,1725,1488,333,5107,10
기계설비,기계설비·가스공사업,77,(주)가포엔지니어링,송원근,충북,충북청주제10-10-4,2978,780,1678,463,55,814,3
기계설비,기계설비·가스공사업,78,(주)강경이엔지,유현석,강원,강릉05-12-02,1872,332,694,822,23,952,5
기계설비,기계설비·가스공사업,79,강남건설(주),송순애,경북,경북김천2018-10-01,824,149,370,297,6,158,2
기계설비,기계설비·가스공사업,80,강남도시가스(주),최미옥,대구,대구북구11-27-1-101,2493,291,1400,781,20,197,5
기계설비,기계설비·가스공사업,81,(주)강남에너텍,김범준,충남,충남보령-2005-12-07,1235,239,533,446,17,89,3
기계설비,기계설비·가스공사업,82,(주)강남이엔지,김요갑,대구,대구달성군2024-파-03호,700,80,322,297,0,115,2
기계설비,기계설비·가스공사업,83,강남이엔지(주),김중호,경기,성남08-10-4,3730,1379,1954,297,98,1484,2
기계설비,기계설비·가스공사업,84,(유)강남이엔지,전지은,전북,전북전주2024-파-3호,1380,177,607,595,0,253,4
기계설비,기계설비·가스공사업,85,강남티이에스(주),이계순,경남,창원1999-27-1-5,1161,15,549,595,1,54,4
기계설비,기계설비·가스공사업,86,(주)강동산업,김정미,강원,충남논산-97-12-1,403,39,61,297,4,45,2
기계설비,기계설비·가스공사업,87,(주)강동이앤씨,정일영,대구,대구99-12-246,2650,1155,744,635,115,2573,3
기계설비,기계설비·가스공사업,88,강력이앤씨(주),송명순,강원,강원-97-12-1,2416,731,858,752,73,913,4
기계설비,기계설비·가스공사업,89,(주)강릉공조기상사,배연순,강원,강릉09-10-08,3550,1176,1762,527,84,1802,3
기계설비,기계설비·가스공사업,90,강북냉열기,김규일,대구,대구북구2008-12-6,1229,100,802,320,7,21,2
기계설비,기계설비·가스공사업,91,강북설비건설(주),서헌원,충남,충남공주-2010-10-02,1487,371,642,447,26,522,3
기계설비,기계설비·가스공사업,92,강산공영(주),송인보,충남,대전-96-12-5,4257,1474,1609,1025,148,1690,6
기계설비,기계설비·가스공사업,93,강산기술검사(주),전태호,경남,김해2019-10-02,432,138,128,159,5,50,4
기계설비,기계설비·가스공사업,94,강산산업개발(주),"이상진, 김희순",서울,포천11-10-1,1842,194,1165,469,13,366,3
기계설비,기계설비·가스공사업,95,강산설비(주),양기립,부산,부산동래2022-10-1,1270,381,569,320,0,478,2
기계설비,기계설비·가스공사업,96,강산종합건설(주),문경옥,경기,용인2009-23-01,2310,222,1332,740,15,458,3
기계설비,기계설비·가스공사업,97,(주)강서이엔씨,김정완,충북,성남-2006-12-3,952,352,149,425,25,1246,2
기계설비,기계설비·가스공사업,98,강신엔지니어링,강신규,인천,계양2020-10-01,3075,1043,1315,715,0,1747,4
기계설비,기계설비·가스공사업,99,강우기업(주),이준목,서울,전남-12-3,102570,22368,62916,14989,2294,21068,86
기계설비,기계설비·가스공사업,100,(주)강운테크,김성원,경남,함안 2010-10-04,808,0,510,297,0,0,2
기계설비,기계설비·가스공사업,101,(주)강원,김부일,강원,춘천2008-10-02,970,205,425,324,14,494,2
기계설비,기계설비·가스공사업,102,(주)강원가스엔지니어링,박대성,경남,마산2002-27-1-9,2613,339,1793,446,33,734,3
기계설비,기계설비·가스공사업,103,강원건설(주),권오경,강원,영월 2005-12-01,840,139,389,297,13,134,2
기계설비,기계설비·가스공사업,104,(주)강원그린텍,박경희,경북,경북안동2015-10-02,1600,537,607,433,23,1330,2
기계설비,기계설비·가스공사업,105,(주)강원기업,손명수,강원,강릉08-10-30,526,107,68,342,7,100,2
기계설비,기계설비·가스공사업,106,(주)강원브이아이피시스템,김도경,강원,춘천2012-10-02,1856,465,440,917,33,721,6
기계설비,기계설비·가스공사업,107,강원시스템,김봉철,강원,춘천2008-10-01,3209,961,1786,393,68,2128,2
기계설비,기계설비·가스공사업,108,(주)강원에너지,"신진용, 유승주",전북,89-서울-12-41,2426,1678,111,468,168,309,3
기계설비,기계설비·가스공사업,109,(주)강원에너지,김경숙,강원,강원2000-12-8,1206,136,334,729,5,188,5
기계설비,기계설비·가스공사업,110,(주)강원이엔지,양일근,강원,광주동2013-10-04,1425,162,937,313,11,390,2
기계설비,기계설비·가스공사업,111,(주)강일건설,강은주,충남,충남보령2025-13-03호,2350,0,663,1687,0,0,11
기계설비,기계설비·가스공사업,112,(주)강일이엔지,최형규,서울,광주북2010-10-01,5613,2277,2646,526,162,2886,3
기계설비,기계설비·가스공사업,113,강주엔지니어링,임용혁,울산,울산중구2022-파-4,1408,546,541,320,0,1044,2
기계설비,기계설비·가스공사업,114,(주)강철산업개발,조유나,광주,광주서-22-파-01,1304,696,287,320,0,1149,2
기계설비,기계설비·가스공사업,115,(주)강현이엔씨,이민준,인천,인천부평구2022-13-01,4028,2712,851,464,0,2633,3
기계설비,기계설비·가스공사업,116,(주)강호이엔지,양용,전남,광주광산2004-12-04,2570,640,1540,324,64,809,2
기계설비,기계설비·가스공사업,117,(주)개벽,김명옥,경기,수원2019-23-02,857,183,219,446,7,139,3
기계설비,기계설비·가스공사업,118,(주)거남,남궁엽,서울,마포-02-12-3,13434,5012,7102,818,501,9068,3
기계설비,기계설비·가스공사업,119,(주)거농엔지니어링,고재권,전북,전북남원2012-10-01,1735,664,681,342,47,503,2
기계설비,기계설비·가스공사업,120,(주)거도,김종인,광주,광주북2021-10-04,748,110,165,472,0,147,3
기계설비,기계설비·가스공사업,121,(주)거람,이창우,서울,95-서울-12-48,6977,1449,4216,1166,144,2164,7
기계설비,기계설비·가스공사업,122,거룡산업(주),김홍욱,경남,창원 2005-12-11,1012,71,489,446,5,167,3
기계설비,기계설비·가스공사업,123,(주)거류이앤씨,윤판길,전남,여수2009-10-05,7280,3039,2874,1148,217,5704,4
기계설비,기계설비·가스공사업,124,(주)거륜에너텍,박기환,경기,경북포항99-12-42,15966,4085,8763,2706,410,5269,13
기계설비,기계설비·가스공사업,125,거림기업,최장곤,대구,대구동구2002-12-04,2570,722,1130,644,72,785,4
기계설비,기계설비·가스공사업,126,거명이앤씨(주),반재경,전남,광양98-12-05,134667,92855,20878,11621,9312,108314,26
기계설비,기계설비·가스공사업,127,(주)거복공영,박종진,경기,화성21-10-14,530,151,81,297,0,373,2
기계설비,기계설비·가스공사업,128,(주)거봉특수엔지니어링,유영삼,전남,여수2019-10-05,2932,558,2051,297,24,972,2
기계설비,기계설비·가스공사업,129,거북설비(주),이민호,부산,부산92-12-24,9015,1713,5922,1379,0,1326,8
기계설비,기계설비·가스공사업,130,(주)거산기연,"정영근, 김남식",서울,노원-10-10-01,13943,4501,7111,2008,321,8700,8
기계설비,기계설비·가스공사업,131,거산기전,안경확,경남,창원의창2023-파-02,470,129,147,194,0,151,3
기계설비,기계설비·가스공사업,132,(주)거산이앤씨,김순희,경북,경북칠곡2013-10-03,3857,462,2319,1041,33,516,7
기계설비,기계설비·가스공사업,133,(주)거산이앤지,"이용철, 이경화",경기,광명24-파-3,1297,8,900,389,0,11,2
기계설비,기계설비·가스공사업,134,(주)거산이엔지,하성일,경남,진주2018-23-1,1802,0,900,902,0,0,5
기계설비,기계설비·가스공사업,135,(주)거산이엠피,허태기,경기,수원-23-파-05,3611,2909,403,297,0,1381,2
기계설비,기계설비·가스공사업,136,(주)거산지엔에스,이용순,경기,부천-23-파-07,1100,7,900,192,0,14,1
기계설비,기계설비·가스공사업,137,(주)거성,김현정,광주,광주북2019-10-03,585,107,175,297,4,121,2
기계설비,기계설비·가스공사업,138,(주)거성,이수진,강원,강원2002-12-8,2178,264,1589,297,26,100,2
기계설비,기계설비·가스공사업,139,거성산업(주),김선우,인천,인천-97-12-9,10213,7933,1030,455,793,8798,2
기계설비,기계설비·가스공사업,140,거성산업(주),오윤택,광주,광주북2016-10-04,1314,520,317,455,22,312,3
기계설비,기계설비·가스공사업,141,(주)거성에너지,황원용,전남,순천2002-12-01,3177,891,1863,332,89,492,2
기계설비,기계설비·가스공사업,142,(주)거성이엔지,이이철,경북,경북구미2013-10-01,2591,675,1417,450,48,1106,3
기계설비,기계설비·가스공사업,143,거성해운앤엔지니어링(주),"원경희, 김성욱",경남,경남거제2022-파-03,9672,2567,5437,1667,0,8251,2
기계설비,기계설비·가스공사업,144,(주)거송이엔지,김진철,광주,광주광산2020-10-01,1496,320,775,400,0,314,2
기계설비,기계설비·가스공사업,145,(주)거승설비,이중희,대구,대구달서구2016-10-3,2273,611,982,652,26,1522,4
기계설비,기계설비·가스공사업,146,(주)거암디엔씨,박필제,부산,부산남구2020-10-01,3736,489,1913,1332,0,1044,8
기계설비,기계설비·가스공사업,147,(주)거양,김종규,경기,고양2016-10-05,10843,5877,2664,2048,251,9930,8
기계설비,기계설비·가스공사업,148,(주)거양링커스,이태석,서울,강남-09-10-01,7522,3043,3485,776,217,5276,4
기계설비,기계설비·가스공사업,149,거양엔지니어링(주),박상돈,경남,거제 2008-10-02,775,114,235,416,8,143,2
기계설비,기계설비·가스공사업,150,거영공조(주),"유경희, 이재휴",경남,부산진2012-10-01,4792,2665,1328,607,190,2864,4
기계설비,기계설비·가스공사업,151,(주)거윤설비,오현철,제주,제주 제주2012-10-06,2945,1583,460,788,113,2211,5
기계설비,기계설비·가스공사업,152,거인이엔씨(주),하석진,전남,여수-22-파-07,151,100,0,50,0,0,2
기계설비,기계설비·가스공사업,153,거제이엔지(주),강병헌,경남,경남거제2021-10-03,1716,876,358,481,0,1670,3
기계설비,기계설비·가스공사업,154,(주)거진공영,최종렬,경기,경기-98-12-17,1507,146,900,446,14,68,3
기계설비,기계설비·가스공사업,155,(주)거창,한만조,경기,용인2012-10-3,1864,168,1013,669,12,0,4
기계설비,기계설비·가스공사업,156,(주)거창엔지니어링,고상규,대전,대전유성-2017-10-3,5118,1979,1698,1353,85,2703,9
기계설비,기계설비·가스공사업,157,(주)거화,엄기현,강원,강원 99-12-13,3270,1326,974,836,132,1320,5
기계설비,기계설비·가스공사업,158,거화환경산업(주),김희자,경기,부천-20-10-08,4470,2130,1068,1272,0,3595,8
기계설비,기계설비·가스공사업,159,(주)건국,이재수,전북,전북전주2023-파-8호,1199,0,900,299,0,0,2
기계설비,기계설비·가스공사업,160,(주)건국이엔씨,노상철,경기,강남-00-27-1-31,6856,1104,4897,744,110,2094,5
기계설비,기계설비·가스공사업,161,(주)건기,김병철,경기,김해 2000-12-02,2162,136,0,2012,13,486,9
기계설비,기계설비·가스공사업,162,(주)건동,정규선,경남,창원진해2025-파-01,754,0,457,297,0,0,2
기계설비,기계설비·가스공사업,163,(주)건동엔지니어링,유경숙,서울,성남-2004-12-6,12564,7157,2464,2225,717,8038,8
기계설비,기계설비·가스공사업,164,(주)건명,손정락,대구,경북칠곡2010-10-02,2349,300,1580,446,21,846,3
기계설비,기계설비·가스공사업,165,건명특수기계,이종춘,경기,화성19-10-40,889,404,134,333,17,443,3
기계설비,기계설비·가스공사업,166,(유)건승개발,유상진,전북,전북전주2015-23-01,2259,486,702,1050,20,945,7
기계설비,기계설비·가스공사업,167,(주)건아시스템,심은성,경남,진주 2012-10-07,982,314,333,311,22,632,2
기계설비,기계설비·가스공사업,168,(유)건양공사,정기운,전북,전북-12-75,2200,236,1419,520,23,331,3
기계설비,기계설비·가스공사업,169,(주)건양공영,백종원,광주,대구12-180,6250,3822,901,1143,382,5969,7
기계설비,기계설비·가스공사업,170,(주)건양전력,김양은,대전,대전중구-21-10-04,1394,28,900,465,0,39,1
기계설비,기계설비·가스공사업,171,(주)건영,"김용환, 이수민",충남,충남보령-2014-10-03,6548,1637,3251,1541,117,1615,10
기계설비,기계설비·가스공사업,172,(유)건영산업,이경화,전북,전북김제2021-10-01,857,194,362,301,0,533,2
기계설비,기계설비·가스공사업,173,건영설비(주),조탁래,경남,경남 96-12-6,704,90,210,394,9,26,2
기계설비,기계설비·가스공사업,174,건영설비(주),하인천,제주,제주 제주2013-10-02,678,145,202,320,10,143,2
기계설비,기계설비·가스공사업,175,(주)건영엔지니어링,손봉일,강원,강릉10-23-19,4717,1069,2795,775,76,1830,5
기계설비,기계설비·가스공사업,176,건영엔지니어링(주),정기태,경북,경북포항2001-12-19,1628,967,266,297,96,516,2
기계설비,기계설비·가스공사업,177,(주)건영엔지니어링,정순석,경남,창원 2009-10-04,783,259,188,317,18,440,2
기계설비,기계설비·가스공사업,178,(유)건영이엔지,장대승,전북,전북남원-24-타-01호,1154,286,570,297,0,409,2
기계설비,기계설비·가스공사업,179,(주)건영이엠씨,김영근,광주,나주2016-10-02,1583,852,186,446,97,262,3
기계설비,기계설비·가스공사업,180,건영전기(주),김병곤,전남,여수-22-파-15,1197,0,900,297,0,0,2
기계설비,기계설비·가스공사업,181,(주)건우,"윤화순, 조종훈",경기,파주-2001-12-1,6615,775,4651,1111,77,1337,7
기계설비,기계설비·가스공사업,182,(주)건우건축설비,이홍,인천,인천-99-12-5,3281,1224,1488,446,122,2511,3
기계설비,기계설비·가스공사업,183,건우기계설비(주),"김병석, 김용관",경기,서울-12-299,7285,4301,1446,1107,430,3173,4
기계설비,기계설비·가스공사업,184,(주)건우설비,장효덕,경북,경북97-12-11,4723,616,3513,531,61,1380,3
기계설비,기계설비·가스공사업,185,건우엔지니어링(주),김두봉,경기,안산-2002-27-376,1385,281,629,446,28,305,3
기계설비,기계설비·가스공사업,186,(주)건우이엔지,나건우,대전,대전대덕-17-10-02,1671,259,1082,318,11,565,2
기계설비,기계설비·가스공사업,187,(주)건우테크,최홍주,경기,평택21-10-0003,1272,0,900,372,0,0,2
기계설비,기계설비·가스공사업,188,(주)건원엠이씨,편세진,서울,대전서구24-파-3호,682,34,201,446,0,49,3
기계설비,기계설비·가스공사업,189,(주)건일,김은영,강원,춘천2019-10-01호,776,301,163,297,12,461,2
기계설비,기계설비·가스공사업,190,(주)건일씨엔에스,박미영,서울,은평-22-파-3,1108,148,900,59,0,246,0
기계설비,기계설비·가스공사업,191,(주)건일엠앤에프,류건영,경기,수원2018-10-04,1401,801,268,297,34,839,2
기계설비,기계설비·가스공사업,192,(주)건일이엔지,문희준,경기,부천-2003-12-0004,6106,2295,1713,1868,229,3626,9
기계설비,기계설비·가스공사업,193,(주)건지이엔지,최관,충남,충남당진-2022-파-11,9575,9255,0,320,0,4371,2
기계설비,기계설비·가스공사업,194,(주)건창산업,권준수,대구,대구달서구2020-10-03호,1595,347,795,452,0,385,3
기계설비,기계설비·가스공사업,195,(유)건창엔지니어링,유양임,전북,전북-12-100,1170,441,210,474,44,733,3
기계설비,기계설비·가스공사업,196,건탑씨엔씨(주),최재형,서울,금천-14-10-01,5380,1825,2529,893,130,2189,4
기계설비,기계설비·가스공사업,197,(주)건하,윤영노,충남,충남당진2010-23-01,565,100,74,384,7,135,3
기계설비,기계설비·가스공사업,198,(주)건호이엔씨,정성호,울산,속초2005-12-002,15988,5969,4548,5036,434,10845,22
기계설비,기계설비·가스공사업,199,건호이엔씨(주),박정현,전남,여수2019-10-15,6728,4251,1700,595,182,6559,4
기계설비,기계설비·가스공사업,200,건화ENG,오동헌,경북,경북경주2020-10-03,725,146,281,297,0,185,2
기계설비,기계설비·가스공사업,201,(주)경국,장기상,대전,대전-96-12-10,529,143,0,372,14,2,2
기계설비,기계설비·가스공사업,202,(주)경국건설,김오섭,경남,양산 2011-10-01,5084,649,3895,492,46,988,3
기계설비,기계설비·가스공사업,203,(주)경기공조시스템,최난식,경기,화성17-10-12,2036,1017,506,468,44,1187,3
기계설비,기계설비·가스공사업,204,(주)경기기공,"황규상, 김남선",경기,평택21-10-0009,1230,228,704,297,0,394,2
기계설비,기계설비·가스공사업,205,(주)경기방재,최대현,경기,의정부-2003-12-1,3811,473,2841,449,47,798,3
기계설비,기계설비·가스공사업,206,경기산업(주),김성기,경기,경기-98-12-38,4552,2010,1317,907,315,2919,5
기계설비,기계설비·가스공사업,207,경남공조(주),"문제웅, 문정식",경남,진주 2004-12-1,1426,375,715,297,37,436,2
기계설비,기계설비·가스공사업,208,경남기업(주),이기동,충남,98-27-1-1,21865,0,900,20965,0,0,82
기계설비,기계설비·가스공사업,209,(주)경남냉동,추한엽,경남,양산 2009-10-06,409,59,47,297,4,0,2
기계설비,기계설비·가스공사업,210,경남에너지(주),신창동,경남,경남창원99-27-1-3,0,0,0,0,0,0,32
기계설비,기계설비·가스공사업,211,경남엔지니어링(주),조일랑,경남,경남창원2000-12-04,1575,178,1073,306,17,164,2
기계설비,기계설비·가스공사업,212,경남하이테크(주),박기은,경남,사천 2010-23-1-1,2933,1270,953,618,91,1802,4
기계설비,기계설비·가스공사업,213,(주)경농이엔씨,장재욱,경북,대구동구2016-10-02,934,369,209,340,15,736,2
기계설비,기계설비·가스공사업,214,(주)경도건설,오경민,경기,평택04-27-01-0001,912,279,158,446,27,187,3
기계설비,기계설비·가스공사업,215,경도세기냉동,마남수,서울,서대문13-10-01,3897,1286,2062,457,91,2011,3
기계설비,기계설비·가스공사업,216,경도이엔지(주),김홍열,서울,92-서울-12-316,4013,695,1576,1671,69,1299,10
기계설비,기계설비·가스공사업,217,(주)경동,"송재호, 성유경",강원,삼척 2012-12-09호,12071,3211,8168,462,229,3587,2
기계설비,기계설비·가스공사업,218,경동가스기공(주),김명식,경남,김해 2009-23-02,1439,327,638,450,23,265,3
기계설비,기계설비·가스공사업,219,(주)경동건설,박민정,광주,광주94-12-42,1946,476,826,595,47,636,4
기계설비,기계설비·가스공사업,220,(주)경동기공,조성철,경북,경북울진제2005-12-2,2918,718,1519,628,51,1787,4
기계설비,기계설비·가스공사업,221,(합)경동기업,정기식,경남,경남-94-12-50,1701,170,1022,491,17,294,3
기계설비,기계설비·가스공사업,222,(주)경동나비엔,"손연호, 송흥락, 장희철",경기,평택-2000-27-1-1,8404,3128,3444,1518,312,4657,10
기계설비,기계설비·가스공사업,223,(주)경동나비엔신재생,이은이,경기,화성18-10-04,2439,986,1113,297,42,1263,2
기계설비,기계설비·가스공사업,224,(주)경동설비,황선입,충남,충남-92-12-8,4608,1747,1973,712,174,2722,4
기계설비,기계설비·가스공사업,225,(주)경동설비,고희숙,제주,제주2002-12-1,1072,526,162,330,52,600,2
기계설비,기계설비·가스공사업,226,(주)경동씨앤씨개발,조현서,서울,부산-92-12-34,5407,1846,2441,934,184,2867,6
기계설비,기계설비·가스공사업,227,(주)경동씨앤엘,최승엽,강원,양구2022-11-22호,571,139,133,297,0,317,2
기계설비,기계설비·가스공사업,228,경동에너텍(주),이명철,서울,강남-14-10-06,1880,439,814,595,31,442,4
